method,C,code_family,step,metric,median,q25,q75,min,max,n_runs_available
beam,3,"[2025,81]",37.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",38.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",39.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",40.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",41.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",42.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",43.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",44.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",45.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",46.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",47.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",48.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",49.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",50.0,best_distance_so_far,12.0,12.0,12.0,12.0,12.0,10
beam,3,"[2025,81]",0.0,best_score_at_best_distance_so_far,823710844.9999996,823710844.9999996,823710844.9999996,823710844.9999996,823710844.9999996,10
beam,3,"[2025,81]",1.0,best_score_at_best_distance_so_far,135472660.99999994,118619747.99999994,213885577.9999999,117591234.99999994,217551235.9999999,10
beam,3,"[2025,81]",2.0,best_score_at_best_distance_so_far,15292564.999999996,13906290.499999996,15580916.749999994,12733349.999999996,15621636.999999994,10
beam,3,"[2025,81]",3.0,best_score_at_best_distance_so_far,12661883.999999996,12085823.999999996,12860724.249999996,9032904.999999996,13690443.999999996,10
beam,3,"[2025,81]",4.0,best_score_at_best_distance_so_far,10676936.499999996,10616123.999999996,12122852.999999996,9032904.999999996,12651836.999999996,10
beam,3,"[2025,81]",5.0,best_score_at_best_distance_so_far,9911216.499999996,9186377.249999996,10623521.499999996,8731439.999999996,11671736.999999996,10
beam,3,"[2025,81]",6.0,best_score_at_best_distance_so_far,9623101.499999996,8858476.749999996,10000965.249999996,8077540.999999998,10682335.999999996,10
beam,3,"[2025,81]",7.0,best_score_at_best_distance_so_far,9102760.999999996,8858476.749999996,9660258.999999996,7693612.999999997,10633130.999999996,10
beam,3,"[2025,81]",8.0,best_score_at_best_distance_so_far,8916619.499999996,8241187.249999998,9115237.499999996,7693612.999999997,10633130.999999996,10
beam,3,"[2025,81]",9.0,best_score_at_best_distance_so_far,8766229.999999996,7876862.749999998,9066582.249999996,7693612.999999997,10633130.999999996,10
beam,3,"[2025,81]",10.0,best_score_at_best_distance_so_far,8518683.499999996,7774579.749999998,8753733.499999996,6732529.999999998,10633130.999999996,10
beam,3,"[2025,81]",11.0,best_score_at_best_distance_so_far,7964585.999999998,7710905.499999997,8732004.499999996,6732529.999999998,9721340.999999996,10
beam,3,"[2025,81]",12.0,best_score_at_best_distance_so_far,7916115.999999998,7629568.999999998,8732004.499999996,6732529.999999998,9721340.999999996,10
beam,3,"[2025,81]",13.0,best_score_at_best_distance_so_far,7797665.999999998,7629568.999999998,8729286.249999996,6732529.999999998,9672335.999999996,10
beam,3,"[2025,81]",14.0,best_score_at_best_distance_so_far,7783098.999999998,7594753.499999998,8494161.249999996,6732529.999999998,9672335.999999996,10
beam,3,"[2025,81]",15.0,best_score_at_best_distance_so_far,7674303.499999998,7524800.749999998,7784230.499999998,6732529.999999998,8751333.999999996,10
beam,3,"[2025,81]",16.0,best_score_at_best_distance_so_far,7299904.499999998,6737307.499999998,7771158.999999997,4837127.999999998,8751333.999999996,10
beam,3,"[2025,81]",17.0,best_score_at_best_distance_so_far,7299904.499999998,6737307.499999998,7771158.999999997,4837127.999999998,8731828.999999996,10
beam,3,"[2025,81]",18.0,best_score_at_best_distance_so_far,6953618.999999998,6737307.499999998,7771158.999999997,4837127.999999998,8731639.999999996,10
beam,3,"[2025,81]",19.0,best_score_at_best_distance_so_far,6904069.499999998,6737307.499999998,7603016.749999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",20.0,best_score_at_best_distance_so_far,6904069.499999998,6737307.499999998,7603016.749999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",21.0,best_score_at_best_distance_so_far,6904069.499999998,6737307.499999998,7603016.749999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",22.0,best_score_at_best_distance_so_far,6904069.499999998,6737307.499999998,7566634.999999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",23.0,best_score_at_best_distance_so_far,6750438.999999998,6054641.749999998,7566634.999999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",24.0,best_score_at_best_distance_so_far,6740883.999999998,5682908.999999998,7487006.749999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",25.0,best_score_at_best_distance_so_far,6740883.999999998,5631048.249999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",26.0,best_score_at_best_distance_so_far,6740883.999999998,5631048.249999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",27.0,best_score_at_best_distance_so_far,6740883.999999998,5403372.999999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",28.0,best_score_at_best_distance_so_far,6740883.999999998,5403372.999999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",29.0,best_score_at_best_distance_so_far,6740883.999999998,5403372.999999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",30.0,best_score_at_best_distance_so_far,6721017.999999998,5403372.999999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",31.0,best_score_at_best_distance_so_far,6375840.999999998,5005561.249999998,6746862.499999998,4762210.999999998,7771324.999999997,10
beam,3,"[2025,81]",32.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",33.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",34.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",35.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",36.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",37.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",38.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",39.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",40.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",41.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",42.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",43.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",44.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",45.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",46.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",47.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",48.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",49.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",50.0,best_score_at_best_distance_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,6771533.999999998,10
beam,3,"[2025,81]",0.0,global_min_score_so_far,823710844.9999996,823710844.9999996,823710844.9999996,823710844.9999996,823710844.9999996,10
beam,3,"[2025,81]",1.0,global_min_score_so_far,135472660.99999994,118619747.99999994,213885577.9999999,117591234.99999994,217551235.9999999,10
beam,3,"[2025,81]",2.0,global_min_score_so_far,15292564.999999996,13906290.499999996,15580916.749999994,12733349.999999996,15621636.999999994,10
beam,3,"[2025,81]",3.0,global_min_score_so_far,12661883.999999996,12085823.999999996,12860724.249999996,9032904.999999996,13690443.999999996,10
beam,3,"[2025,81]",4.0,global_min_score_so_far,10676936.499999996,10616123.999999996,12122852.999999996,9032904.999999996,12651836.999999996,10
beam,3,"[2025,81]",5.0,global_min_score_so_far,9911216.499999996,9186377.249999996,10623521.499999996,8731439.999999996,11671736.999999996,10
beam,3,"[2025,81]",6.0,global_min_score_so_far,9623101.499999996,8858476.749999996,10000965.249999996,8077540.999999998,10682335.999999996,10
beam,3,"[2025,81]",7.0,global_min_score_so_far,9102760.999999996,8858476.749999996,9660258.999999996,7693612.999999997,10633130.999999996,10
beam,3,"[2025,81]",8.0,global_min_score_so_far,8916619.499999996,8241187.249999998,9115237.499999996,7693612.999999997,10633130.999999996,10
beam,3,"[2025,81]",9.0,global_min_score_so_far,8766229.999999996,7876862.749999998,9066582.249999996,7693612.999999997,10633130.999999996,10
beam,3,"[2025,81]",10.0,global_min_score_so_far,8518683.499999996,7774579.749999998,8753733.499999996,6732529.999999998,10633130.999999996,10
beam,3,"[2025,81]",11.0,global_min_score_so_far,7964585.999999998,7710905.499999997,8732004.499999996,6732529.999999998,9721340.999999996,10
beam,3,"[2025,81]",12.0,global_min_score_so_far,7916115.999999998,7629568.999999998,8732004.499999996,6732529.999999998,9721340.999999996,10
beam,3,"[2025,81]",13.0,global_min_score_so_far,7797665.999999998,7629568.999999998,8729286.249999996,6732529.999999998,9672335.999999996,10
beam,3,"[2025,81]",14.0,global_min_score_so_far,7783098.999999998,7594753.499999998,8494161.249999996,6732529.999999998,9672335.999999996,10
beam,3,"[2025,81]",15.0,global_min_score_so_far,7674303.499999998,7524800.749999998,7784230.499999998,6732529.999999998,8751333.999999996,10
beam,3,"[2025,81]",16.0,global_min_score_so_far,7299904.499999998,6737307.499999998,7771158.999999997,4837127.999999998,8751333.999999996,10
beam,3,"[2025,81]",17.0,global_min_score_so_far,7299904.499999998,6737307.499999998,7771158.999999997,4837127.999999998,8731828.999999996,10
beam,3,"[2025,81]",18.0,global_min_score_so_far,6953618.999999998,6737307.499999998,7771158.999999997,4837127.999999998,8731639.999999996,10
beam,3,"[2025,81]",19.0,global_min_score_so_far,6904069.499999998,6737307.499999998,7603016.749999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",20.0,global_min_score_so_far,6904069.499999998,6737307.499999998,7603016.749999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",21.0,global_min_score_so_far,6904069.499999998,6737307.499999998,7603016.749999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",22.0,global_min_score_so_far,6904069.499999998,6737307.499999998,7566634.999999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",23.0,global_min_score_so_far,6750438.999999998,6054641.749999998,7566634.999999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",24.0,global_min_score_so_far,6740883.999999998,5682908.999999998,7487006.749999997,4837127.999999998,8673319.999999996,10
beam,3,"[2025,81]",25.0,global_min_score_so_far,6740883.999999998,5631048.249999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",26.0,global_min_score_so_far,6740883.999999998,5631048.249999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",27.0,global_min_score_so_far,6740883.999999998,5403372.999999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",28.0,global_min_score_so_far,6740883.999999998,5403372.999999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",29.0,global_min_score_so_far,6740883.999999998,5403372.999999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",30.0,global_min_score_so_far,6721017.999999998,5403372.999999998,7487006.749999997,4762210.999999998,8673319.999999996,10
beam,3,"[2025,81]",31.0,global_min_score_so_far,6375840.999999998,5005561.249999998,6746862.499999998,4762210.999999998,7771324.999999997,10
beam,3,"[2025,81]",32.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",33.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",34.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",35.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",36.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",37.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",38.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",39.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4732465.999999998,7771324.999999997,10
beam,3,"[2025,81]",40.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",41.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",42.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",43.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",44.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",45.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",46.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",47.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",48.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",49.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,7723116.999999997,10
beam,3,"[2025,81]",50.0,global_min_score_so_far,5684283.499999998,4852500.499999998,6746862.499999998,4436806.999999999,6771533.999999998,10
beam,3,"[2025,81]",0.0,n_evaluated,1.0,1.0,1.0,1.0,1.0,10
beam,3,"[2025,81]",1.0,n_evaluated,192.0,188.0,198.25,185.0,205.0,10
beam,3,"[2025,81]",2.0,n_evaluated,1094.0,1063.5,1104.75,1035.0,1134.0,10
beam,3,"[2025,81]",3.0,n_evaluated,1168.0,1119.5,1179.5,1092.0,1224.0,10
beam,3,"[2025,81]",4.0,n_evaluated,1229.0,1177.25,1256.75,1128.0,1304.0,10
beam,3,"[2025,81]",5.0,n_evaluated,1291.0,1245.5,1327.75,1166.0,1384.0,10
beam,3,"[2025,81]",6.0,n_evaluated,1326.5,1310.25,1400.0,1210.0,1480.0,10
beam,3,"[2025,81]",7.0,n_evaluated,1382.5,1349.25,1481.25,1258.0,1570.0,10
beam,3,"[2025,81]",8.0,n_evaluated,1443.0,1383.25,1562.75,1288.0,1645.0,10
beam,3,"[2025,81]",9.0,n_evaluated,1514.5,1408.75,1636.0,1318.0,1732.0,10
beam,3,"[2025,81]",10.0,n_evaluated,1595.0,1438.5,1709.0,1339.0,1805.0,10
beam,3,"[2025,81]",11.0,n_evaluated,1676.0,1471.0,1787.25,1372.0,1881.0,10
beam,3,"[2025,81]",12.0,n_evaluated,1746.5,1502.0,1875.25,1401.0,1956.0,10
beam,3,"[2025,81]",13.0,n_evaluated,1830.5,1533.0,1945.5,1421.0,2036.0,10
beam,3,"[2025,81]",14.0,n_evaluated,1903.0,1572.0,2012.5,1448.0,2115.0,10
beam,3,"[2025,81]",15.0,n_evaluated,1991.5,1607.75,2085.75,1469.0,2200.0,10
beam,3,"[2025,81]",16.0,n_evaluated,2068.5,1639.5,2157.0,1491.0,2280.0,10
beam,3,"[2025,81]",17.0,n_evaluated,2120.5,1666.5,2236.5,1515.0,2361.0,10
beam,3,"[2025,81]",18.0,n_evaluated,2187.5,1695.0,2314.5,1540.0,2458.0,10
beam,3,"[2025,81]",19.0,n_evaluated,2242.5,1732.75,2393.5,1564.0,2559.0,10
beam,3,"[2025,81]",20.0,n_evaluated,2290.5,1762.25,2484.25,1584.0,2631.0,10
beam,3,"[2025,81]",21.0,n_evaluated,2348.5,1795.25,2557.75,1598.0,2675.0,10
beam,3,"[2025,81]",22.0,n_evaluated,2404.0,1825.25,2629.25,1613.0,2753.0,10
beam,3,"[2025,81]",23.0,n_evaluated,2455.0,1847.5,2703.5,1621.0,2815.0,10
beam,3,"[2025,81]",24.0,n_evaluated,2514.5,1879.75,2771.5,1639.0,2917.0,10
beam,3,"[2025,81]",25.0,n_evaluated,2577.0,1913.0,2832.0,1655.0,3011.0,10
beam,3,"[2025,81]",26.0,n_evaluated,2633.0,1942.0,2893.5,1670.0,3080.0,10
beam,3,"[2025,81]",27.0,n_evaluated,2692.5,1971.5,2961.0,1684.0,3157.0,10
beam,3,"[2025,81]",28.0,n_evaluated,2743.0,2005.25,3009.0,1698.0,3238.0,10
beam,3,"[2025,81]",29.0,n_evaluated,2792.0,2034.25,3058.25,1714.0,3314.0,10
beam,3,"[2025,81]",30.0,n_evaluated,2845.0,2068.25,3127.25,1732.0,3410.0,10
beam,3,"[2025,81]",31.0,n_evaluated,2871.5,2097.25,3207.75,1744.0,3492.0,10
beam,3,"[2025,81]",32.0,n_evaluated,2900.5,2128.5,3276.75,1772.0,3555.0,10
beam,3,"[2025,81]",33.0,n_evaluated,2934.5,2157.25,3341.75,1799.0,3649.0,10
beam,3,"[2025,81]",34.0,n_evaluated,2963.5,2183.25,3416.75,1824.0,3717.0,10
beam,3,"[2025,81]",35.0,n_evaluated,3000.5,2207.5,3488.75,1844.0,3799.0,10
beam,3,"[2025,81]",36.0,n_evaluated,3037.5,2238.75,3548.5,1865.0,3876.0,10
beam,3,"[2025,81]",37.0,n_evaluated,3075.5,2268.25,3616.25,1884.0,3959.0,10
beam,3,"[2025,81]",38.0,n_evaluated,3115.0,2304.75,3692.5,1903.0,4047.0,10
beam,3,"[2025,81]",39.0,n_evaluated,3150.0,2335.75,3762.25,1922.0,4132.0,10
beam,3,"[2025,81]",40.0,n_evaluated,3196.0,2367.5,3839.75,1947.0,4222.0,10
beam,3,"[2025,81]",41.0,n_evaluated,3228.0,2393.25,3916.0,1960.0,4290.0,10
beam,3,"[2025,81]",42.0,n_evaluated,3258.0,2419.5,3980.0,1980.0,4360.0,10
beam,3,"[2025,81]",43.0,n_evaluated,3288.0,2448.0,4045.0,2000.0,4437.0,10
beam,3,"[2025,81]",44.0,n_evaluated,3325.5,2483.75,4103.25,2018.0,4502.0,10
beam,3,"[2025,81]",45.0,n_evaluated,3367.0,2511.75,4168.0,2040.0,4572.0,10
beam,3,"[2025,81]",46.0,n_evaluated,3400.0,2544.0,4244.5,2057.0,4650.0,10
beam,3,"[2025,81]",47.0,n_evaluated,3433.5,2580.5,4318.5,2092.0,4742.0,10
beam,3,"[2025,81]",48.0,n_evaluated,3468.0,2621.5,4384.0,2119.0,4840.0,10
beam,3,"[2025,81]",49.0,n_evaluated,3506.0,2660.75,4466.25,2136.0,4913.0,10
beam,3,"[2025,81]",50.0,n_evaluated,3548.0,2689.25,4536.0,2165.0,5003.0,10
